tweet,replyCount,retweetCount,likeCount,quoteCount,hashtags,sourceLabel,emotion
"اصلاح‌طلبان تنها موجوداتی هستند که از شیره جان مردم استفاده می کنند.
#اصلاح_طلب 
#چندش_آور",0,0,0,0,"['اصلاح_طلب', 'چندش_آور']",Twitter for Android,disgust
"حرفای #روحانی مثل ناخن کشیدن روی تخته سیاهه
همینقدر چندش https://t.co/XD7x9bPX6Q",2,0,15,0,['روحانی'],Twitter for Android,disgust
"هرچی از چندش بودن این رقص و آوازهای قبل انتخابات بگم کم گفتم. 

#نه_به_جمهورى_اسلامى 
#رای_بی_رای",0,4,6,0,"['نه_به_جمهورى_اسلامى', 'رای_بی_رای']",Twitter Web App,disgust
  مشکل  #پانفارس بودنت است که منجر به شخص فاشیستی شدی که هیچ ملت و زبانی را نمی‌توانی قبول کنی جز قبیله و قوم (فارس) خودت، بلی نمی‌توانی مدرک و واقعیت را قبول کنی زیرا در پانفارسیزم بشدت غرق شدی و این واقعا چندش آور است,1,0,0,0,['پانفارس'],Twitter for Android,disgust
"دلی دارم که هر چندش بیازاری نیازارد
نه دل سنگ است پنداری که آزردن نمی داند...
#وحشی_بافقی",0,6,67,0,['وحشی_بافقی'],Twitter for Android,disgust
" شما اصلاحاتیا کی میخواید بجای تخریب حریف و هوچی‌گری یاد بگیرید برنامه ارائه کنید و یه کم از خودتون برامون بگید؟😊
#چندش_ها",0,0,0,0,['چندش_ها'],Twitter for Android,disgust
"جبهه انقلاب  انقدر که رفتارای چندش آور انتخاباتی از خودتون نشون دادید بهم ثابت شد چرا مردم قشر عادی ازتون زده شدن شما حتی تو هدف های مشترکتون هم اتحاد ندارید فقط کلمه وحدت رو یاد گرفتید متاسفم براتون.
#سعید_محمد
#وحدت 
#انتخابات_۱۴۰۰",0,0,1,0,"['سعید_محمد', 'وحدت', 'انتخابات_۱۴۰۰']",Twitter Web App,disgust
" سردار شما تاج سری ولی شورای نگهبان ظلم آشکاری در حق #سعید_محمد کرده و دیگه احترامی پیش من نداره اگرم بخوام رای بدم فقط به خاطر گل روی رهبره
این همه حمله و تخریب و بایکوت رسانه ای از طرف تمامی طیف ها نسبت به یک کاندیدا و سکوت چندش آور جبهه انقلاب نسبت به این موضوع واقعا حیرت آوره!",1,0,0,0,['سعید_محمد'],Twitter for Android,disgust
"    از اون قسمت دیدن تبلیغای مزخرف و چندش کاشت مو و اینا بیشتر از همشوووووووون متنفرم 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️💔💔
#DONT_FIGHT_THE_FEELING
#EXO #엑소  
  https://t.co/P03NYGRo3P",1,2,2,0,"['DONT_FIGHT_THE_FEELING', 'EXO', '엑소']",Twitter for Android,disgust
 #چندش_نباشیم,1,0,0,0,['چندش_نباشیم'],Twitter for iPhone,disgust
" ۱. کدام پیروزی دلچسب؟ کی پیروز شدید؟ ۲۲ روز مونده هنوز

۲. دولت مردمی؟ هنوز که نیومده. ۴ سال دیگه‌  مردمیه یا انحرافی؟

۳. شکست کمر شکن رقیب؟ حذف کاندیدا شد شکست کمر شکن؟ البته وقتی پیروزیت اونه، شکست هم اینه

۴. اگه حالت بده بخاطر چندش آور بودن اوضاعه، تقصیر کسی نیست
#توهم",1,0,6,0,['توهم'],Twitter for Android,disgust
"د اخه گورتو گم کن دیگه مردیکه چندش
هیچ گوهی تو چند ماه اخیر نخوردی
نه تمدید، نه خرید خوب، نه امکانات متوسط، نه گرفتن حق باشگاه، نه هیچی
لامصب حتی خایمالی هوادارارو هم نکردی که بمونی..
گمشو دیگه
#اخراج_مددی",0,14,9,0,['اخراج_مددی'],Twitter for Android,disgust
 ایضا بازی نقش #نهال در #بوتیمار #شبکه‌سه چندش آوره,0,0,0,0,"['نهال', 'بوتیمار', 'شبکه\u200cسه']",Twitter for Android,disgust
"بخاطر همه ان مصاحبه های لجن و چندش اور استخدامی با افتخار یک براندازم
جاوید شاه . پاینده ایران کهن
#نه_به_جمهوری_اسلامی #پیمان_نوین 
 #براندازم",0,0,0,0,"['نه_به_جمهوری_اسلامی', 'پیمان_نوین', 'براندازم']",Twitter for iPhone,disgust
"چندش آورتر از اصلاحطلب وجود نداره. آخه نابغه، اين ٨ سال روحانى چه توفيرى از نظر معيشت، تحريم، وضعيت محيط زيست و اقتصاد با ٨ سال احمدى نژاد داشت كه الان از زندگى نااميد شدى؟ آخه چرا اينقدر مشنگيد شماها؟
#جنتی_مچکریم",0,0,1,0,['جنتی_مچکریم'],Twitter for iPhone,disgust
یعنی هر ماه خون‌ریزی دارن، و بعد ادامه داد، ما که بچه بودیم، #کهنه‌های مریضی‌مون رو لای سوراخ‌های دیوارها قایم می‌کردیم تا کسی نفهمه، و این تنها تصویر مبهم و چندش و رازآلودی بود که مامان داد، مدرسه همان را هم نداد. تابستون ۱۷ سالگی، یک روز صبح با یک لکه قهوه‌ای‌رنگ سرانجام ۳,1,0,1,0,['کهنه\u200cهای'],Twitter for Android,disgust
"ناخن بلند انگشت کوچیک یک مرد
#چندش",6,2,46,0,['چندش'],Twitter Web App,disgust
"تو رو خدا ماله نکشید چندش آوره!
#شورای_نگهبان 
#انتخابات 
#تایید_صلاحیت",1,0,0,0,"['شورای_نگهبان', 'انتخابات', 'تایید_صلاحیت']",Twitter for Android,disgust
"رو مخ ترین ، چندش ترین ، حالت تهوع اور ترین ، تو کون نرو ترین موجودات دنیا بچه هان 
#GOT7 #갓세븐
 https://t.co/XrOo2ypTo1",0,7,6,0,"['GOT7', '갓세븐']",Twitter for Android,disgust
" ضعیف از الان دنبال ویزاست بره پیش مهاجرانی چندش!
#خاک_بر_سرت_بهنود",0,0,0,0,['خاک_بر_سرت_بهنود'],Twitter for Android,disgust
 اول که شجریان اگر الان بود قطعا می گفت #براندازم  دوما چندش آور تر از مصاحبه شونده و توییت کننده، اون مصاحبه کننده آشغال حرومخوره,0,0,1,0,['براندازم'],Twitter for Android,disgust
"    یکمی اداش دربیار الان..من دراوردم شد چندش شدن
.
.Don't Fight The Feeling

 #EXO 
 
",1,0,1,0,['EXO'],Twitter for Android,disgust
"    عمیق نگاش کن..قیافش چندش طور شده
.
.
Don't Fight The Feeling

 #EXO 
 
",1,0,1,0,['EXO'],Twitter for Android,disgust
"ازاین پس اصلاح طلبان  در کتگوری مجاهدین خلق  قرار گرفتن. 
به همان میزان چندش . 
#خامنه‌ای_کفتار 
#راى_من_سرنگونى",1,2,16,0,"['خامنه\u200cای_کفتار', 'راى_من_سرنگونى']",Twitter for Android,disgust
"  خیلی چندش شدن.

#سعید_محمد",0,0,2,0,['سعید_محمد'],Twitter Web App,disgust
 احترام گذاشتن به بریدن سر #سعید_محمد در برابر تایید صلاحیت زاکانی و مهرعلیزاده و همتی و قاضی زاده واقعا چندش آوره,1,0,2,0,['سعید_محمد'],Twitter for Android,disgust
 یه مقایسه از مدیریت و کارنامه #سعید_محمد با زاکانی و همتی و قاضی زاده و مهرعلیزاده داشته باشیم عمق چندش بودن حرکت شورای نگهبان مشخص میشه,1,1,1,0,['سعید_محمد'],Twitter for Android,disgust
 رد صلاحیت #سعید_محمد مزخرفترین حرکت شورای نگهبانه و شعار مشارکت حداکثری بعد از این کار چندش آور جوکه,0,0,3,0,['سعید_محمد'],Twitter for Android,disgust
" “ظریف را از انتخابهای ملت ایران بگیرند؟” 

ظریف با خنده های چندش آور؟ ظریف که به چند زبان زنده دروغ می گوید؟ ظریف که در کنفرانس های خبری با بازیهای کلامی و مغالطه حقیقت را به صلابه میکشد؟ همان #علاج_کن نده ی #هواپیمای_اوکراینی؟ 

آنقدر حقیرید که در رویایتان هم بهتر از ظریف نیست؟!",0,0,3,0,"['علاج_کن', 'هواپیمای_اوکراینی']",Twitter for iPhone,disgust
"چیزی چندش تر از آدم نو کیسه وجود دارد؟
#غیر_سیاسی",1,0,9,0,['غیر_سیاسی'],Twitter for Android,disgust
بعنوان یه پرسپولیسی با هر برد #کیسه خوشحال میشم چون به معنی ادامه کار فرهاده و تا وقتی این موجود چندش، سرمربیه کیسه است یعنی حاشیه و حقارت بیشترشون 😎,0,0,0,0,['کیسه'],Twitter Web App,disgust
" قیافه این نسناسها که با لبخند آنچنانی و سر و وضع مرتب و قر و قنبیله مکش مرگ ما برای آخوندهای جنایتکار لابی میکنند حقیقتا از هر دراکولایی چندش آورتره
#نه_به_جمهورى_اسلامى 
#نایاک",0,2,5,0,"['نه_به_جمهورى_اسلامى', 'نایاک']",Twitter for iPhone,disgust
"من و خواهر کوچکم نیز به همراه دیگر زندانیان در بند سیاسی #زندان_زنان به یک اندازه از هواخوری استفاده میکردیم و همان تصاویر چندش آوری را از تنها تلویزیون موجود می‌دیدیم، که دیگران. 
#صد_روایت_یک_روایت",1,0,4,0,"['زندان_زنان', 'صد_روایت_یک_روایت']",Twitter Web App,disgust
 مُرده شور همشون و ببره دیدنشون هم چندش آوره😖🤮 #رای_بی_رای,0,0,3,0,['رای_بی_رای'],Twitter for iPhone,disgust
"چندش محض!
#تاییدصلاحیتها #انتخابات۱۴۰۰ https://t.co/xoado5pnbx",0,0,4,0,"['تاییدصلاحیتها', 'انتخابات۱۴۰۰']",Twitter Web App,disgust
"برام‌پیامک اومده😑
اون کلمه عزیز جدیده!!؟چقدر چندش 🤮

#رای_بی_رای 
#نه_به_جمهوری_اسلامی https://t.co/O4I4dBL9Ev",9,26,94,0,"['رای_بی_رای', 'نه_به_جمهوری_اسلامی']",Twitter for Android,disgust
"زمستان رفته از یاد تقویمش ، که هر سالی

بهاران ست و تابستان ، خزان هم روزکي چندش

#شور_خوزستانی https://t.co/tPraNYCYsW",0,5,5,1,['شور_خوزستانی'],Twitter for Android,disgust
"عنوان «پسر استقلال» حقیقتآ برازنده مهدی قائدیه؛ همون قدر حال به هم زن، همون قدر شارلاتان، همون قدر چندش آور

#استقلال #فدراسیون_آبی #مهدی_قائدی #فرهاد_مجیدی #پرسپوليس",0,0,8,0,"['استقلال', 'فدراسیون_آبی', 'مهدی_قائدی', 'فرهاد_مجیدی', 'پرسپوليس']",Twitter for iPhone,disgust
" خامنه ای ولی فقیه یک شبه با غلط اضافی یک شبه برای زنان ، سند #سرنگونی خودش را  از دست همین زنان دریافت میدارد زنان ایران خامنه ای را خرمگسی چندش آور میپندارند که زیر لنگه کفش زنان له و #سرنگون  میشود 
#راى_من_سرنگونى 
#آری_به_جمهوری_دمکراتیک 
#رئیسی_جلاد۶۷ 
#لاریجانی_پاسدار_جانی",0,2,1,0,"['سرنگونی', 'سرنگون', 'راى_من_سرنگونى', 'آری_به_جمهوری_دمکراتیک', 'رئیسی_جلاد۶۷', 'لاریجانی_پاسدار_جانی']",Twitter for Android,disgust
   نخبگانی که مثل شما کمر همت بر تجزیه ایران و فروش کشور به روسها بودن اون نخبه ها هم نطفه حرومهایی بودن که روسها به عملشون اورده بودن حرامزاده ای مثل تو با اون قیافه چندش عکس خونخوارهای تاریخ باید معجزه ای مثل رضاشاه رو نفی کنه بر شرف نداشته ت مزدور خودفروخته #نه_به_جمهورى_اسلامى,0,1,0,0,['نه_به_جمهورى_اسلامى'],Twitter for iPhone,disgust
"وقتی تولدتون رو توی اینستا پست میکنین و کامنتا رو میبندین، من سرمو محکم میکوبم به دیوار و میگم پس منِ لعنتی چطوری بهش تبریک بگم😒
#فامیل_چندش",0,0,22,0,['فامیل_چندش'],Twitter for Android,disgust
#دکل_نفتی_کجاست دكل نفتى كه فقط ٢٠روز از تاسيس آن ميگذشته ،فروخته شده و گم شده !ولى بيشرفى شماها كه حرام لقمه گانى از ردهٌ يزيد و معاويه هستيد،هرگز از افكار ملت ايران پاك نخواهد شد!راستى قاسمى حرام لقمه ،ميشه بگوييد چرا اين قدر قيافه هاى شماها چِندِش آور و حال بهم زن است ؟! https://t.co/mi3Vc7aDKd,1,2,18,0,['دکل_نفتی_کجاست'],Twitter for iPad,disgust
